id,img,label,text,img_exists,Cleaned_Text
68937,img/68937.png,0,"for those of you ignorant to history there has already been a ""march for our lives"" and they were already disarmed!",True,"for those of you ignorant to history there has already been a ""march for our lives"" and they were already disarmed!"
79865,img/79865.png,0,removes polish with chemicals nobody bats an eye removes polish with chemicals everyrody loses his shit,True,removes polish with chemicals nobody bats an eye removes polish with chemicals everyrody loses his shit
81374,img/81374.png,1,meet muhammed,True,meet muhammed
73250,img/73250.png,0,rep omar claims america is trying to 'eliminate' muslim voices..... do you agree?,True,rep omar claims america is trying to 'eliminate' muslim voices..... do you agree?
28096,img/28096.png,0,this is for all you nosey fuckers that only follow me to tattle on me. fuck you!,True,this is for all you nosey fuckers that only follow me to tattle on me. fuck you!
53642,img/53642.png,0,it is time.. to send these parasites back to the desert,True,it is time.. to send these parasites back to the desert
75291,img/75291.png,1,we can kill as many as we want and your stupid government keeps bringing us in,True,we can kill as many as we want and your stupid government keeps bringing us in
41782,img/41782.png,0,"white kids be like ""i have had enough",True,"white kids be like ""i have had enough"
10752,img/10752.png,0,did the irish celebrate black history month,True,did the irish celebrate black history month
1698,img/01698.png,0,this guy cut her head off workplace violence my ass,True,this guy cut her head off workplace violence my ass
84719,img/84719.png,0,the democratic agenda... 1. get trump impeached 2. take away guns 3. increase taxes 4. protect illegals are they purposefully trying to destroy america?,True,the democratic agenda... 1. get trump impeached 2. take away guns 3. increase taxes 4. protect illegals are they purposefully trying to destroy america?
50934,img/50934.png,1,"i saw a fat girl with a guess shirt on, so i approached her and said ""380 lbs?""",True,"i saw a fat girl with a guess shirt on, so i approached her and said ""380 lbs?"""
5824,img/05824.png,0,"keep yelling, motherfuckers you're just playing call of duty",True,"keep yelling, motherfuckers you're just playing call of duty"
31605,img/31605.png,0,running for school,True,running for school
68407,img/68407.png,1,that look when your father sells you for a goat,True,that look when your father sells you for a goat
81759,img/81759.png,1,"we raped your women, pillaged your land and murdered you the most but now, i baptise you in the name of the father",True,"we raped your women, pillaged your land and murdered you the most but now, i baptise you in the name of the father"
8742,img/08742.png,0,so there i was.. setting up economic miracles for the next president,True,so there i was.. setting up economic miracles for the next president
13528,img/13528.png,1,where's jaws when you need him ?,True,where's jaws when you need him ?
59186,img/59186.png,0,a good day for us all in 2019 a bad day for everyone including muslims defend homeland security!,True,a good day for us all in 2019 a bad day for everyone including muslims defend homeland security!
69780,img/69780.png,0,"a wife is like a hand grenade remove the ring, and your house is gone",True,"a wife is like a hand grenade remove the ring, and your house is gone"
1498,img/01498.png,0,democrats claim daca kids shouldn't have to pay for their parent's crimes... ...but white people are still responsible for 17th century slave owners??,True,democrats claim daca kids shouldn't have to pay for their parent's crimes... ...but white people are still responsible for 17th century slave owners??
56472,img/56472.png,0,which is more important length or girth? turns out its consent,True,which is more important length or girth? turns out its consent
69054,img/69054.png,0,when your crush says love girls who smoke,True,when your crush says love girls who smoke
58703,img/58703.png,0,want to know who gives a fuck? prostitutes,True,want to know who gives a fuck? prostitutes
48513,img/48513.png,0,white kids be like im killing everybody,True,white kids be like im killing everybody
30582,img/30582.png,0,and just like that... this sandwich maker doubles as ironing board,True,and just like that... this sandwich maker doubles as ironing board
81942,img/81942.png,1,666 6 protons 6 neutrons 6 elektrons 666 is the chemical make up of black people! not any beast... unlearn their bullshit !,True,666 6 protons 6 neutrons 6 elektrons 666 is the chemical make up of black people! not any beast... unlearn their bullshit !
19567,img/19567.png,1,welcome to the generation where mental illness is glorified,True,welcome to the generation where mental illness is glorified
54978,img/54978.png,1,"black people started wearing their pants low, white people called it ""saggin."" spell saggin backwards.. those sneaky white people",True,"black people started wearing their pants low, white people called it ""saggin."" spell saggin backwards.. those sneaky white people"
84965,img/84965.png,1,"a tranny goes to profile opens inbox ""lemme suck your dick""",True,"a tranny goes to profile opens inbox ""lemme suck your dick"""
31465,img/31465.png,0,ah the young they blow up so quickly,True,ah the young they blow up so quickly
27514,img/27514.png,1,someone get me the goddamn tranny mulcher,True,someone get me the goddamn tranny mulcher
98642,img/98642.png,0,christmas tree o christmas tree your ornaments are history,True,christmas tree o christmas tree your ornaments are history
4153,img/04153.png,0,let's end racism,True,let's end racism
67859,img/67859.png,0,lets hope that one day our landfills don't look like this anymore,True,lets hope that one day our landfills don't look like this anymore
26378,img/26378.png,0,i have no idea what i'm doing with my life,True,i have no idea what i'm doing with my life
30487,img/30487.png,1,i don't want to grow up to be abused as a muslim sex slave. please ban islam. #goatlivesmatter,True,i don't want to grow up to be abused as a muslim sex slave. please ban islam. #goatlivesmatter
10972,img/10972.png,0,what i'm really thinking when i like all your pictures,True,what i'm really thinking when i like all your pictures
7238,img/07238.png,0,"uh oh, guess what day it is trump day",True,"uh oh, guess what day it is trump day"
7261,img/07261.png,1,so you are telling me american gypsies are just white trash,True,so you are telling me american gypsies are just white trash
97831,img/97831.png,0,i just hired a gorgeous blond swede with big tits and long legs as babysitter anyone know where i can find a baby like real quick?,True,i just hired a gorgeous blond swede with big tits and long legs as babysitter anyone know where i can find a baby like real quick?
98426,img/98426.png,0,what do you call a black guy in a tree with a briefcase ... a black guy with briefcase,True,what do you call a black guy in a tree with a briefcase ... a black guy with briefcase
81576,img/81576.png,0,"him: ""you have to respect our religious beliefs"" me:",True,"him: ""you have to respect our religious beliefs"" me:"
17438,img/17438.png,0,hello there,True,hello there
76402,img/76402.png,0,never forget harambe died to teach us the importance of strong borders,True,never forget harambe died to teach us the importance of strong borders
35924,img/35924.png,0,it's not rape it's a snuggle with a struggle,True,it's not rape it's a snuggle with a struggle
26137,img/26137.png,0,"675 days under investigation, constant media slander, no collusion! this man deserves an apology!",True,"675 days under investigation, constant media slander, no collusion! this man deserves an apology!"
